AvenueName,time_band,대형버스,대형트럭,소형버스,소형트럭,승용차,오토바이
미금역사거리_정자일로방면,새벽첫차(04-07),9.511661600522713,1.0204255560921565,1.013607567966819,9.431266157211443,78.70600267037868,0.3170364478281867
미금역사거리_정자일로방면,출근(07-10),5.135923316888579,0.35659125203545583,1.1703471309579063,4.10588137459282,88.85760729188952,0.37364963363571685
미금역사거리_정자일로방면,낮(10-17),4.790034414293051,0.33505538125308987,0.5836510509078751,4.872302333804243,87.83829922035868,1.5806575993830705
미금역사거리_정자일로방면,퇴근(17-20),4.895995245496937,0.20785712108744017,0.596446313736247,1.5265459754350674,91.3427661455,1.4303891987443236
미금역사거리_정자일로방면,저녁(20-24),6.893789841177108,0.11816310088622325,0.7296147449457948,1.4367087713016315,89.27014968268402,1.551573859005225
미금역사거리_청송마을사거리방면,심야(00-04),8.197587391036365,0.3393648557424202,0.05686654339467583,3.8148278594699305,84.25383757447683,3.3375157758797807
미금역사거리_청송마을사거리방면,새벽첫차(04-07),23.527439619816416,0.6881062430831326,0.8186315995052404,7.4669617863420354,66.76160406223553,0.7372566890176421
미금역사거리_청송마을사거리방면,출근(07-10),14.49205891766096,0.4646478104277482,1.2489808449537525,4.296670784318553,78.8344486715142,0.6631929711247851
미금역사거리_청송마을사거리방면,낮(10-17),12.969647521475263,0.33521968925073586,0.8017173765796701,4.288414603887814,79.3150472169,2.2899535919065213
미금역사거리_청송마을사거리방면,퇴근(17-20),11.024233261833407,0.27940916563782214,0.6158445022829541,1.3554046442317107,85.08889598095821,1.6362124450558881
미금역사거리_청송마을사거리방면,저녁(20-24),16.530981204205162,0.28496336412870343,0.2811404906021026,0.7664861420834661,80.7467346288627,1.3896941701178718
오리삼거리_농수산물센터방면,심야(00-04),1.3262968125196066,1.793677455733851,0.03176758832382291,4.331113573099206,91.28893018675372,1.2282143835698034
오리삼거리_농수산물센터방면,새벽첫차(04-07),14.840298792564369,1.1648084289261764,1.4245930811223824,7.190927644344355,75.23500256366434,0.1443694893783868
오리삼거리_농수산물센터방면,출근(07-10),5.822765057272955,0.4190928553018468,0.9754724821553497,2.666484318975206,89.87698544199152,0.239199844303125
오리삼거리_농수산물센터방면,낮(10-17),8.764667878423293,0.7919131499370503,1.3670293835727336,3.5744505986138755,84.3057843336217,1.1961546558313447
오리삼거리_농수산물센터방면,퇴근(17-20),11.134030096010756,0.5684966194725277,1.298775918266504,2.0709167931406114,84.05911182868601,0.8686687444235865
